id	gender	subCategory	articleType	season	usage	image_path	gender_enc	subCategory_enc	articleType_enc	season_enc	usage_enc
5996	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/5996.jpg	0	1	4	1	0
43543	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/43543.jpg	0	1	4	1	0
26419	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/26419.jpg	0	1	4	1	0
42519	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/42519.jpg	0	1	4	1	0
13739	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13739.jpg	0	1	4	0	0
16812	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16812.jpg	0	1	4	0	0
11103	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/11103.jpg	0	1	4	0	1
22358	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/22358.jpg	0	1	4	0	0
19696	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/19696.jpg	0	1	4	0	0
33548	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/33548.jpg	0	1	4	1	0
2128	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/2128.jpg	0	1	4	1	0
13759	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/13759.jpg	0	1	4	0	1
51402	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/51402.jpg	0	1	4	1	0
13763	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13763.jpg	0	1	4	0	0
9503	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9503.jpg	0	1	4	0	1
20188	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/20188.jpg	0	1	4	0	0
31049	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/31049.jpg	0	1	4	1	0
30213	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/30213.jpg	0	1	4	1	1
8737	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8737.jpg	0	1	4	0	0
9810	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9810.jpg	0	1	4	0	1
16802	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16802.jpg	0	1	4	0	0
37754	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/37754.jpg	0	1	4	1	0
6008	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/6008.jpg	0	1	4	1	0
22898	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/22898.jpg	0	1	4	1	1
37776	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/37776.jpg	0	1	4	1	0
13846	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13846.jpg	0	1	4	0	0
18898	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/18898.jpg	1	1	4	0	0
14620	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/14620.jpg	0	1	4	1	1
31015	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/31015.jpg	0	1	4	0	1
33553	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/33553.jpg	0	1	4	1	0
11671	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11671.jpg	0	1	4	0	0
31620	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/31620.jpg	0	1	4	1	1
11690	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11690.jpg	0	1	4	0	0
12909	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/12909.jpg	0	1	4	0	0
9256	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9256.jpg	0	1	4	0	1
16303	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16303.jpg	0	1	4	0	0
20028	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/20028.jpg	0	1	4	0	0
10473	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/10473.jpg	0	1	4	0	0
9654	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/9654.jpg	0	1	4	0	0
11104	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/11104.jpg	0	1	4	0	1
19701	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/19701.jpg	0	1	4	0	0
11089	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11089.jpg	0	1	4	0	0
17548	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/17548.jpg	0	1	4	0	1
8803	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8803.jpg	0	1	4	0	0
59893	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/59893.jpg	1	1	4	0	0
9257	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9257.jpg	0	1	4	0	1
17725	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/17725.jpg	0	1	4	0	0
2135	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/2135.jpg	0	1	4	1	0
23206	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/23206.jpg	0	1	4	0	0
5022	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/5022.jpg	0	1	4	1	0
15588	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/15588.jpg	0	1	4	0	0
20159	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/20159.jpg	0	1	4	0	0
11059	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11059.jpg	0	1	4	0	0
40262	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/40262.jpg	0	1	4	1	0
12013	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12013.jpg	0	1	4	0	1
27202	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/27202.jpg	0	1	4	1	0
21122	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/21122.jpg	0	1	4	0	0
43485	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/43485.jpg	0	1	4	1	0
13400	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/13400.jpg	0	1	4	1	0
33316	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/33316.jpg	0	1	4	1	1
22404	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/22404.jpg	0	1	4	0	0
17166	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/17166.jpg	0	1	4	0	0
8195	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/8195.jpg	0	1	4	1	0
9606	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/9606.jpg	0	1	4	0	0
18749	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/18749.jpg	1	1	4	0	0
10797	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/10797.jpg	0	1	4	0	0
8775	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8775.jpg	0	1	4	0	0
13871	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13871.jpg	0	1	4	0	0
14045	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/14045.jpg	0	1	4	0	0
41603	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/41603.jpg	0	1	4	1	0
14520	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14520.jpg	0	1	4	0	1
11685	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11685.jpg	0	1	4	0	0
40396	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/40396.jpg	1	1	4	1	0
14738	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14738.jpg	0	1	4	0	1
14036	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/14036.jpg	0	1	4	0	0
18762	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/18762.jpg	1	1	4	0	0
19838	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/19838.jpg	0	1	4	0	0
17723	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/17723.jpg	0	1	4	0	0
12303	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12303.jpg	0	1	4	0	1
20125	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/20125.jpg	1	1	4	0	0
19720	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/19720.jpg	0	1	4	0	0
9426	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9426.jpg	0	1	4	0	1
29286	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/29286.jpg	0	1	4	1	0
8741	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8741.jpg	0	1	4	0	0
2167	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/2167.jpg	0	1	4	1	0
23959	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/23959.jpg	0	1	4	0	0
11014	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11014.jpg	1	1	4	0	0
14749	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14749.jpg	0	1	4	0	1
26401	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/26401.jpg	0	1	4	1	0
8855	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8855.jpg	0	1	4	0	0
29628	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/29628.jpg	0	1	4	1	1
10806	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/10806.jpg	0	1	4	0	0
18921	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/18921.jpg	0	1	4	0	0
56855	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/56855.jpg	0	1	4	1	0
22402	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/22402.jpg	0	1	4	0	0
11069	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11069.jpg	0	1	4	0	0
16807	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16807.jpg	0	1	4	0	0
59892	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/59892.jpg	1	1	4	0	0
8721	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8721.jpg	0	1	4	0	0
9646	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/9646.jpg	0	1	4	0	0
57292	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/57292.jpg	0	1	4	1	0
14732	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14732.jpg	0	1	4	0	1
16389	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/16389.jpg	0	1	4	0	1
59440	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/59440.jpg	0	1	4	0	1
27212	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/27212.jpg	0	1	4	1	0
44668	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/44668.jpg	1	1	4	1	0
11482	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11482.jpg	1	1	4	0	0
30106	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/30106.jpg	0	1	4	1	0
26059	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/26059.jpg	0	1	4	1	1
13758	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/13758.jpg	0	1	4	0	1
23035	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/23035.jpg	0	1	4	0	1
8798	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8798.jpg	0	1	4	0	0
9425	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9425.jpg	0	1	4	0	1
13661	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/13661.jpg	0	1	4	0	1
12237	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12237.jpg	0	1	4	0	1
8941	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8941.jpg	0	1	4	0	0
27876	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/27876.jpg	1	1	4	1	0
8802	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8802.jpg	0	1	4	0	0
42366	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/42366.jpg	1	1	4	1	0
26083	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/26083.jpg	0	1	4	1	1
43481	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/43481.jpg	0	1	4	1	0
14660	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/14660.jpg	0	1	4	0	0
9628	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/9628.jpg	0	1	4	0	0
26791	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/26791.jpg	0	1	4	1	1
9476	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9476.jpg	0	1	4	0	1
9879	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/9879.jpg	0	1	4	0	0
44348	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/44348.jpg	0	1	4	1	0
36857	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/36857.jpg	0	1	4	1	0
26412	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/26412.jpg	0	1	4	1	0
5987	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/5987.jpg	0	1	4	1	0
16337	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/16337.jpg	0	1	4	0	1
19695	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/19695.jpg	0	1	4	0	0
41586	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/41586.jpg	0	1	4	1	0
11056	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11056.jpg	0	1	4	0	0
12034	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12034.jpg	0	1	4	0	1
9452	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9452.jpg	0	1	4	0	1
9419	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9419.jpg	0	1	4	0	1
20185	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/20185.jpg	0	1	4	0	0
16023	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16023.jpg	0	1	4	0	0
38981	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/38981.jpg	0	1	4	1	1
8473	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8473.jpg	1	1	4	0	0
14755	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14755.jpg	0	1	4	0	1
39782	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/39782.jpg	0	1	4	1	1
48361	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/48361.jpg	0	1	4	1	0
20318	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/20318.jpg	0	1	4	1	0
26960	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/26960.jpg	1	1	4	1	0
7173	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/7173.jpg	0	1	4	0	0
10186	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/10186.jpg	0	1	4	0	0
21021	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/21021.jpg	0	1	4	0	1
20158	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/20158.jpg	0	1	4	0	0
15702	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/15702.jpg	0	1	4	0	0
37795	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/37795.jpg	0	1	4	1	1
14777	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14777.jpg	0	1	4	0	1
11426	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11426.jpg	0	1	4	0	0
13729	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/13729.jpg	0	1	4	0	1
14304	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/14304.jpg	0	1	4	0	0
14779	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14779.jpg	0	1	4	0	1
16460	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16460.jpg	0	1	4	0	0
8727	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8727.jpg	0	1	4	0	0
11052	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11052.jpg	0	1	4	0	0
20137	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/20137.jpg	1	1	4	0	0
49168	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/49168.jpg	0	1	4	1	0
26418	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/26418.jpg	0	1	4	1	0
15997	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/15997.jpg	0	1	4	0	1
23049	Women	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/23049.jpg	1	1	4	0	0
13857	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13857.jpg	0	1	4	0	0
17720	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/17720.jpg	0	1	4	0	0
11999	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/11999.jpg	0	1	4	0	1
12000	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12000.jpg	0	1	4	0	1
11698	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11698.jpg	0	1	4	0	0
27567	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/27567.jpg	0	1	4	1	0
14703	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14703.jpg	0	1	4	0	1
11143	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11143.jpg	0	1	4	0	0
21022	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/21022.jpg	0	1	4	0	1
12042	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12042.jpg	0	1	4	0	1
18889	Women	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/18889.jpg	1	1	4	0	1
19191	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/19191.jpg	0	1	4	1	0
12039	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12039.jpg	0	1	4	0	1
37803	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/37803.jpg	0	1	4	1	0
12387	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12387.jpg	0	1	4	0	1
12316	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12316.jpg	0	1	4	0	1
29837	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/29837.jpg	0	1	4	1	0
5945	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/5945.jpg	0	1	4	1	0
12014	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/12014.jpg	0	1	4	0	1
19836	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/19836.jpg	0	1	4	0	0
37790	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/37790.jpg	0	1	4	1	1
14674	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/14674.jpg	0	1	4	0	0
37949	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/37949.jpg	1	1	4	1	0
43033	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/43033.jpg	0	1	4	1	1
19693	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/19693.jpg	0	1	4	0	0
57281	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/57281.jpg	0	1	4	1	0
39224	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/39224.jpg	1	1	4	1	0
23029	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/23029.jpg	0	1	4	0	1
13324	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13324.jpg	0	1	4	0	0
9480	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9480.jpg	0	1	4	0	1
2170	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/2170.jpg	0	1	4	1	0
37144	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/37144.jpg	0	1	4	1	0
22571	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/22571.jpg	0	1	4	0	0
8805	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8805.jpg	0	1	4	0	0
51418	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/51418.jpg	0	1	4	1	0
16052	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16052.jpg	0	1	4	0	0
39801	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/39801.jpg	0	1	4	1	1
24698	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/24698.jpg	0	1	4	0	0
16031	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/16031.jpg	0	1	4	0	0
8851	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8851.jpg	0	1	4	0	0
57080	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/57080.jpg	1	1	4	1	0
11147	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11147.jpg	0	1	4	0	0
14518	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/14518.jpg	0	1	4	0	1
59298	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/59298.jpg	0	1	4	0	0
13743	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13743.jpg	0	1	4	0	0
27566	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/27566.jpg	0	1	4	1	0
9244	Men	Topwear	Shirts	Fall/Winter	Formal	../data/augmented_images/Shirts/9244.jpg	0	1	4	0	1
11387	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11387.jpg	0	1	4	0	0
13327	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/13327.jpg	0	1	4	0	0
5024	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/5024.jpg	0	1	4	1	0
11704	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/11704.jpg	0	1	4	0	0
33060	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/33060.jpg	0	1	4	1	0
22207	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/22207.jpg	0	1	4	1	0
29766	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/29766.jpg	0	1	4	1	0
9609	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/9609.jpg	0	1	4	0	0
26068	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/26068.jpg	0	1	4	1	1
46395	Men	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/46395.jpg	0	1	4	1	0
33245	Men	Topwear	Shirts	Spring/Summer	Formal	../data/augmented_images/Shirts/33245.jpg	0	1	4	1	1
8748	Men	Topwear	Shirts	Fall/Winter	Casual	../data/augmented_images/Shirts/8748.jpg	0	1	4	0	0
39734	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/39734.jpg	1	1	4	1	0
27880	Women	Topwear	Shirts	Spring/Summer	Casual	../data/augmented_images/Shirts/27880.jpg	1	1	4	1	0
